"endTime","artistName","trackName","msPlayed"
"2024-01-26 03:43","Megadeth","Tornado Of Souls - 2004 Remix",319266
"2024-01-26 03:46","Megadeth","Poison Was The Cure - 2004 Remix",176800
"2024-01-26 03:52","Megadeth","Five Magics - 2004 Remix",339693
"2024-01-26 03:53","Megadeth","My Creation - 2004 Remix",96666
"2024-01-26 03:57","Megadeth","Take No Prisoners - Demo",203493
"2024-01-26 04:02","Megadeth","Rust In Peace...Polaris - Demo",325666
"2024-01-26 04:07","Megadeth","Hangar 18 - 2004 Remix",311200
"2024-01-26 04:09","Megadeth","Dawn Patrol - 2004 Remix",111800
"2024-01-26 04:15","Megadeth","Holy Wars...The Punishment Due - Demo",376640
"2024-01-26 08:52","Guns N' Roses","Patience",56703
"2024-01-26 08:53","JerryC","Canon Rock",23680
"2024-01-26 09:13","Metallica","The Call Of Ktulu - Remastered",88618
"2024-01-26 15:58","Michael Jackson","Beat It",0
"2024-01-26 15:58","John Mayer","Slow Dancing in a Burning Room",0
"2024-01-26 15:58","Metallica","(Anesthesia) Pulling Teeth - Live At The Hollywood Palladium, Los Angeles, CA / March 10th, 1985",19292
"2024-01-26 15:58","Metallica","Fade To Black - Remastered",417226
"2024-01-26 16:00","Kings of Leon","Sex on Fire",105954
"2024-01-26 16:05","Guns N' Roses","Don't Cry (Original)",280558
"2024-01-26 16:08","Guns N' Roses","Right Next Door To Hell",182133
"2024-01-26 16:08","Guns N' Roses","Double Talkin' Jive",7196
"2024-01-26 16:08","Guns N' Roses","Back Off Bitch",4955
"2024-01-26 16:11","Guns N' Roses","Coma",204149
"2024-01-27 04:11","Guns N' Roses","Knockin' On Heaven's Door",6783
"2024-01-27 12:32","Megadeth","Symphony Of Destruction",72629
"2024-01-27 17:28","Mark Knopfler","Ahead Of The Game",43969
"2024-01-27 20:16","Megadeth","Symphony Of Destruction",246733
"2024-01-27 20:20","Megadeth","Symphony Of Destruction - Remastered 2012",241906
"2024-01-27 20:25","Megadeth","Tornado Of Souls - 2004 Remix",319266
"2024-01-27 20:29","Megadeth","Peace Sells - Remastered",244160
"2024-01-27 20:34","Megadeth","Tornado Of Souls - 2004 Remix",319266
"2024-01-27 20:38","AC/DC","Highway to Hell",208400
"2024-01-27 20:41","Black Sabbath","Paranoid - 2009 Remaster",167720
"2024-01-27 20:45","Guns N' Roses","Don't Cry (Original)",283733
"2024-01-27 20:48","Led Zeppelin","Immigrant Song - Remaster",146250
"2024-01-27 20:52","Soundgarden","Spoonman",246920
"2024-01-27 20:57","Nirvana","Heart-Shaped Box",281160
"2024-01-27 21:01","AC/DC","Back In Black",255493
"2024-01-27 21:03","Megadeth","Paranoid",152600
"2024-01-27 21:07","Death","Voice of the Soul",223933
"2024-01-27 21:11","Three Days Grace","Animal I Have Become",231400
"2024-01-27 21:15","Gojira","Silvera",212653
"2024-01-27 21:20","Guns N' Roses","Knockin' On Heaven's Door",336000
"2024-01-27 21:24","AC/DC","You Shook Me All Night Long",210173
"2024-01-27 21:28","Megadeth","Angry Again",227973
"2024-01-27 21:34","Black Sabbath","N.I.B. - 2009 Remaster",366173
"2024-01-27 21:37","Led Zeppelin","Rock and Roll - Remaster",220560
"2024-01-27 21:46","Metallica","Master Of Puppets",515386
"2024-01-27 21:50","Guns N' Roses","Welcome To The Jungle",273480
"2024-01-27 21:56","Megadeth","Hangar 18",314560
"2024-01-27 21:59","AC/DC","T.N.T.",214666
"2024-01-27 22:05","Black Sabbath","Children of the Grave (2009 Remaster)",315893
"2024-01-27 22:13","Led Zeppelin","Stairway to Heaven - Remaster",482830
"2024-01-27 22:15","Linkin Park","One Step Closer",157333
"2024-01-27 22:20","Megadeth","A Tout Le Monde - Remastered 2004",262133
"2024-01-27 22:25","Soundgarden","Black Hole Sun",318586
"2024-01-27 22:31","Guns N' Roses","Sweet Child O' Mine",356066
"2024-01-27 22:36","AC/DC","Thunderstruck",292880
"2024-01-27 22:42","Black Sabbath","Iron Man - 2009 Remaster",354213
"2024-01-27 22:45","Megadeth","She-Wolf - Remastered 2004 / Remixed",217800
"2024-01-27 22:50","Metallica","For Whom The Bell Tolls - Remastered",309973
"2024-01-27 22:52","Slayer","Delusions of Saviour",115413
"2024-01-27 22:57","Guns N' Roses","Nightrain",268213
"2024-01-27 23:03","Deep Purple","Smoke On The Water - Remastered 2012",340742
"2024-01-27 23:07","Megadeth","Peace Sells - Remastered",244160
"2024-01-27 23:13","Black Sabbath","Fairies Wear Boots - 2009 Remaster",373866
"2024-01-27 23:17","AC/DC","Dirty Deeds Done Dirt Cheap",231933
"2024-01-27 23:25","Gojira","Flying Whales",464453
"2024-01-27 23:33","Guns N' Roses","November Rain",536066
"2024-01-27 23:37","Megadeth","Take No Prisoners - 2004 Remix",207066
"2024-01-27 23:42","Megadeth","Tornado Of Souls",322933
"2024-01-27 23:50","Black Sabbath","War Pigs - 2009 Remaster",475000
"2024-01-27 23:55","Led Zeppelin","Black Dog - Remaster",295386
"2024-01-28 00:00","AC/DC","It's a Long Way to the Top (If You Wanna Rock 'N' Roll)",301226
"2024-01-28 00:06","Metallica","Enter Sandman",331266
"2024-01-28 00:11","Megadeth","Hangar 18 - 2004 Remix",311200
"2024-01-28 00:14","Guns N' Roses","Live And Let Die",182733
"2024-01-28 00:16","Van Halen","Eruption - 2015 Remaster",102080
"2024-01-28 00:21","Ozzy Osbourne","Crazy Train",293183
"2024-01-28 00:23","AC/DC","Rock N Roll Train",154954
"2024-01-28 03:50","Megadeth","Symphony Of Destruction",246733
"2024-01-28 03:53","Black Sabbath","Paranoid - 2009 Remaster",167720
"2024-01-28 04:00","Megadeth","Poison Was The Cure - 2004 Remix",25111
"2024-01-28 04:00","Megadeth","Tornado Of Souls - 2004 Remix",387679
"2024-01-28 04:02","The Beatles","Michelle - Remastered 2009",140087
"2024-01-28 04:05","The Beatles","Girl - Remastered 2009",149183
"2024-01-28 04:05","The Beatles","Wait - Remastered 2009",17606
"2024-01-28 04:06","The Beatles","Michelle - Remastered 2009",27527
"2024-01-28 04:28","The Beatles","Drive My Car - Remastered 2009",68565
"2024-01-28 04:50","Creedence Clearwater Revival","Have You Ever Seen The Rain",17706
"2024-01-28 05:41","Guns N' Roses","Nightrain",225932
"2024-01-28 05:43","Guns N' Roses","Patience",70698
"2024-01-28 05:44","Guns N' Roses","Hotel California / Only Women Bleed / Knockin' On Heaven's Door - Live In Las Vegas, Thomas & Mack Center - January 25, 1992",59059
"2024-01-28 05:48","Megadeth","Symphony Of Destruction",246733
"2024-01-28 05:49","Black Sabbath","Paranoid - 2009 Remaster",46214
"2024-01-28 05:50","Black Sabbath","Iron Man (2012 Remaster)",77546
"2024-01-28 05:52","The Beatles","In My Life - Remastered 2009",16748
"2024-01-28 05:52","The Beatles","All You Need Is Love - Remastered 2009",8669
"2024-01-28 05:53","The Beatles","Blackbird - Remastered 2009",81642
"2024-01-28 05:55","The Beatles","Oh! Darling - 2019 Mix",80341
"2024-01-28 05:57","The Beatles","Strawberry Fields Forever - Remastered 2009",7308
"2024-01-28 05:57","The Beatles","Octopus's Garden - Remastered 2009",86807
"2024-01-28 06:00","The Beatles","Girl - Remastered 2009",151720
"2024-01-28 06:00","The Beatles","Lady Madonna - 2015 Mix",7047
"2024-01-28 06:00","The Beatles","The Ballad Of John And Yoko - 2015 Mix",8061
"2024-01-28 06:00","The Beatles","Taxman - Remastered 2009",25283
"2024-01-28 06:02","The Beatles","Nowhere Man - Remastered 2009",108407
"2024-01-28 06:03","The Beatles","A Day In The Life - Remastered 2009",53104
"2024-01-28 06:05","The Beatles","A Day In The Life - Remastered 2009",60222
"2024-01-28 06:05","The Beatles","A Day In The Life",2727
"2024-01-28 06:07","The Beatles","A Day In The Life - Remastered 2010",2602
"2024-01-28 06:29","The Beatles","Twist And Shout - Remastered 2009",11050
"2024-01-28 12:12","The Beatles","Don't Bother Me - Remastered 2009",7082
"2024-01-28 12:40","The Beatles","Helter Skelter - Remastered 2009",1000
"2024-01-28 12:45","The Beatles","While My Guitar Gently Weeps - Remastered 2009",285000
"2024-01-28 12:47","The Beatles","Girl - Remastered 2009",151720
"2024-01-28 12:49","The Beatles","Here, There And Everywhere - Remastered 2009",144880
"2024-01-28 12:52","The Beatles","Eight Days A Week - Remastered 2009",163600
"2024-01-28 12:55","The Beatles","I Saw Her Standing There - Remastered 2009",173946
"2024-01-28 12:59","The Beatles","Maxwell's Silver Hammer - Remastered 2009",207920
"2024-01-28 13:01","The Beatles","Blackbird - Remastered 2009",138386
"2024-01-28 13:04","The Beatles","Michelle - Remastered 2009",162373
"2024-01-28 13:06","The Beatles","Girl - Remastered 2009",151720
"2024-01-28 13:11","The Beatles","Helter Skelter - Remastered 2009",269786
"2024-01-28 13:13","The Beatles","In My Life - Remastered 2009",146333
"2024-01-28 13:17","The Beatles","All You Need Is Love",226666
"2024-01-28 13:20","The Beatles","Oh! Darling - Remastered 2009",207240
"2024-01-28 13:23","The Beatles","Something - Remastered 2009",182293
"2024-01-28 13:26","The Beatles","Octopus's Garden - Remastered 2009",170720
"2024-01-28 13:31","The Beatles","Come Together - Remastered 2009",259946
"2024-01-28 13:31","The Beatles","Back In The U.S.S.R. - Remastered 2009",16444
"2024-01-28 14:28","Gojira","Silvera",1315
"2024-01-28 14:33","Megadeth","Tornado Of Souls - 2004 Remix",319266
"2024-01-28 14:40","Metallica","Nothing Else Matters",388266
"2024-01-28 14:43","Metallica","Master Of Puppets",191431
"2024-01-28 14:49","Buckethead","Soothsayer (Dedicated to Aunt Suzie)",403749
"2024-01-28 14:53","Death","Voice of the Soul",223933
"2024-01-28 14:59","Black Sabbath","Iron Man (2012 Remaster)",353613
"2024-01-28 15:11","Gojira","Silvera",10105
"2024-01-28 15:12","Metallica","Sad But True",0
"2024-01-28 15:12","Pantera","Cemetery Gates",31868
"2024-01-28 15:19","Pantera","Cemetery Gates",371832
"2024-01-28 15:24","Metallica","Seek & Destroy - Remastered",315520
"2024-01-28 15:25","The Beatles","Don't Let Me Down - Remastered 2009",11228
"2024-01-28 15:26","The Beatles","Strawberry Fields Forever - Remastered 2009",102418
"2024-01-28 15:48","The Beatles","A Day In The Life - Remastered 2010",45183
"2024-01-28 18:07","Edguy","Babylon",1080
"2024-01-28 18:10","Edguy","Babylon",2287
"2024-01-28 18:10","Edguy","Babylon",85288
"2024-01-28 18:13","Edguy","Save Me",160051
"2024-01-28 18:16","Edguy","Superheroes",2617
"2024-01-28 18:20","Edguy","Save Me",14918
"2024-01-28 18:20","Edguy","Save Me",210140
"2024-01-28 18:21","Edguy","King of Fools",38764
"2024-01-28 18:21","Edguy","Tears of a Mandrake",5144
"2024-01-28 18:24","Edguy","Superheroes",180637
"2024-01-28 18:27","Edguy","Save Me",171205
"2024-01-28 18:29","Edguy","Space Police",115063
"2024-01-28 18:34","Edguy","Ravenblack",308746
"2024-01-28 18:37","Edguy","The Piper Never Dies",203154
"2024-01-28 19:11","Johann Sebastian Bach","Cello Suite No. 1 in G Major, BWV 1007: I. Prélude",70922
"2024-01-28 19:14","Johann Pachelbel","Canon in D",178932
"2024-01-28 19:15","Yiruma","River Flows in You",60065
"2024-01-28 19:19","Ludwig van Beethoven","Sonata No. 14 ""Moonlight"" in C-Sharp Minor"", Op. 27 No. 2: I. Adagio sostenuto",276688
"2024-01-29 06:06","The Beatles","Nowhere Man - Remastered 2009",18115
"2024-01-29 07:27","Metallica","Sad But True",22442
"2024-01-29 11:20","Ludwig van Beethoven","Septet E-Flat Major, Op. 20: V. Scherzo: Allegro molto e vivace",53632
"2024-01-29 11:21","Iron Maiden","Hallowed Be Thy Name - 2015 Remaster",21740
"2024-01-29 11:22","Greta Van Fleet","Sacred The Thread",97407
"2024-01-29 11:25","Guns N' Roses","Nice Boys - Live",182586
"2024-01-29 11:32","Guns N' Roses","Paradise City",405600
"2024-01-29 11:38","Guns N' Roses","Patience",354880
"2024-01-29 12:02","Guns N' Roses","One In A Million",258974
"2024-01-29 13:00","Guns N' Roses","Patience",89173
"2024-01-29 14:52","My Chemical Romance","Welcome to the Black Parade",311106
"2024-01-29 14:56","Green Day","When I Come Around",178000
"2024-01-29 14:58","Kings of Leon","Sex on Fire",0
"2024-01-29 14:58","Kings of Leon","Sex on Fire",23
"2024-01-29 14:58","Guns N' Roses","Nightrain",0
"2024-01-29 14:58","John Mayer","Slow Dancing in a Burning Room",0
"2024-01-29 14:58","Eric Clapton","Wonderful Tonight",0
"2024-01-29 14:58","Pink Floyd","Hey You",450
"2024-01-29 14:58","Pink Floyd","Hey You",23
"2024-01-29 14:58","The Star-Lord’s","Come and Get Your Love",0
"2024-01-29 14:58","Metallica","Enter Sandman",0
"2024-01-29 14:58","Eric Clapton","Cocaine",73128
"2024-01-29 14:58","The Clash","I Fought the Law",0
"2024-01-29 14:58","The Beatles","Here Comes The Sun - Remastered 2009",0
"2024-01-29 15:19","Guns N' Roses","Paradise City",118229
"2024-01-29 15:40","Anuv Jain","Alag Aasmaan",1962
"2024-01-29 18:09","Queen","Crazy Little Thing Called Love - Remastered 2011",2933
"2024-01-29 18:10","Queen","Bohemian Rhapsody - Remastered 2011",60424
"2024-01-29 18:10","Queen","Don't Stop Me Now - Remastered 2011",6821
"2024-01-29 18:11","Nirvana","Come As You Are",31722
"2024-01-29 18:12","Queen","Love Of My Life - Remastered 2011",33546
"2024-01-29 18:12","Queen","I Was Born To Love You - 2011 Remaster",37144
"2024-01-30 01:57","Nirvana","Tourette's",311
"2024-01-30 01:57","Nirvana","Radio Friendly Unit Shifter",403
"2024-01-30 01:57","Nirvana","All Apologies",519
"2024-01-30 01:57","Nirvana","Dumb",156
"2024-01-30 01:57","Nirvana","Rape Me",456
"2024-01-30 01:57","Nirvana","Pennyroyal Tea",2634
"2024-01-30 01:59","Nirvana","Dumb",151893
"2024-01-30 02:02","Nirvana","Serve The Servants",2171
"2024-01-30 02:02","Nirvana","Frances Farmer Will Have Her Revenge On Seattle",14906
"2024-01-30 02:02","Nirvana","Rape Me",153241
"2024-01-30 02:06","Nirvana","Milk It",234746
"2024-01-30 02:07","Nirvana","Very Ape",1821
"2024-01-30 02:07","Nirvana","Scentless Apprentice",85197
"2024-01-30 02:08","Nirvana","Heart-Shaped Box",1304
"2024-01-30 02:09","Nirvana","Very Ape",115813
"2024-01-30 02:14","Nirvana","Heart-Shaped Box",281160
"2024-01-30 02:18","Nirvana","Something In The Way",232146
"2024-01-30 02:22","Nirvana","Come As You Are",218920
"2024-01-30 02:26","Nirvana","The Man Who Sold The World - Live",261093
"2024-01-30 02:30","Nirvana","Lithium",241963
"2024-01-30 02:32","Nirvana","Territorial Pissings",3335
"2024-01-30 02:32","Nirvana","Drain You",102052
"2024-01-30 02:40","Nirvana","Polly",57068
"2024-01-30 03:12","Guns N' Roses","Estranged",148778
"2024-01-30 03:16","Nirvana","The Man Who Sold The World - Live",100920
"2024-01-30 07:45","Greta Van Fleet","Highway Tune",180640
"2024-01-30 07:47","Greta Van Fleet","Safari Song",2807
"2024-01-30 07:47","Greta Van Fleet","Light My Love",114209
"2024-01-30 07:52","Greta Van Fleet","Edge Of Darkness",268400
"2024-01-30 07:55","Greta Van Fleet","Flower Power",169076
"2024-01-30 07:59","Megadeth","Symphony Of Destruction",246733
"2024-01-30 08:04","Megadeth","Tornado Of Souls - 2004 Remix",319266
"2024-01-30 08:06","The Beatles","Girl - Remastered 2009",151720
"2024-01-30 08:12","The Beatles","A Day In The Life - Remastered 2009",337413
"2024-01-30 08:16","The Beatles","Come Together - Remastered 2009",259946
"2024-01-30 08:20","The Beatles","Something - Remastered 2009",182293
"2024-01-30 08:30","The Beatles","Maxwell's Silver Hammer - Remastered 2009",19943
"2024-01-30 08:30","Van Halen","Runnin' with the Devil - 2015 Remaster",0
"2024-01-30 08:30","Keane","Somewhere Only We Know",0
"2024-01-30 08:30","Queen","My Life Has Been Saved - 1989 B-Side Version / Remastered 2011",0
"2024-01-30 08:30","Eagles","Hotel California - 2013 Remaster",0
"2024-01-30 08:30","Guns N' Roses","Sweet Child O' Mine",2291
"2024-01-30 08:30","AC/DC","Back In Black",0
"2024-01-30 08:33","R.E.M.","Losing My Religion",171451
"2024-01-30 13:45","Pixies","Where Is My Mind?",8386
"2024-01-30 13:45","Nirvana","Smells Like Teen Spirit",805
"2024-01-30 13:51","Guns N' Roses","Sweet Child O' Mine",356066
"2024-01-30 13:59","Led Zeppelin","Stairway to Heaven - Remaster",482830
"2024-01-30 14:02","Kings of Leon","Sex on Fire",203346
"2024-01-30 14:05","Eagles","Tequila Sunrise - 2013 Remaster",173056
"2024-01-30 14:25","The Beatles","Here Comes The Sun - Remastered 2009",12054
"2024-01-31 02:32","Death","Voice of the Soul",547
"2024-01-31 02:35","Edguy","Save Me",226186
"2024-01-31 02:39","Death","Voice of the Soul",223933
"2024-01-31 02:44","Three Days Grace","Animal I Have Become",1548
"2024-01-31 02:44","Megadeth","Tornado Of Souls - 2004 Remix",293789
"2024-01-31 02:44","Metallica","One",1775
"2024-01-31 02:44","Pantera","Cemetery Gates",2201
"2024-01-31 02:49","Metallica","Seek & Destroy - Remastered",165867
"2024-01-31 02:49","Megadeth","Symphony Of Destruction",8427
"2024-01-31 02:52","Black Sabbath","Iron Man (2012 Remaster)",205391
"2024-01-31 03:25","Buckethead","Soothsayer (Dedicated to Aunt Suzie)",2240
"2024-01-31 03:26","Metallica","Whiskey In The Jar",994
"2024-01-31 03:26","Aerosmith","Dream On",2126
"2024-01-31 03:26","Megadeth","Symphony Of Destruction",6644
"2024-01-31 03:26","Metallica","Enter Sandman",1597
"2024-01-31 03:26","Metallica","Fade To Black - Remastered",1290
"2024-01-31 04:07","Led Zeppelin","Stairway to Heaven - Remaster",310551
"2024-01-31 06:23","Guns N' Roses","Sweet Child O' Mine",6835
"2024-01-31 09:37","Eric Clapton","Wonderful Tonight",225026
"2024-01-31 09:40","Queen","Love Of My Life - Remastered 2011",217386
"2024-01-31 09:45","Chris Isaak","Wicked Game",289066
"2024-01-31 09:51","Guns N' Roses","Knockin' On Heaven's Door",336000
"2024-01-31 09:54","Three Days Grace","Animal I Have Become",231400
"2024-01-31 09:58","AC/DC","T.N.T.",214666
"2024-01-31 10:03","Green Day","21 Guns",322040
"2024-01-31 10:12","Metallica","Master Of Puppets",515386
"2024-01-31 10:17","The Police","Every Breath You Take",34530
"2024-01-31 10:20","The Beatles","Twist And Shout - Remastered 2009",26040
"2024-01-31 15:31","AC/DC","Highway to Hell",253906
"2024-01-31 15:35","R.E.M.","Losing My Religion",268426
"2024-01-31 16:13","Eric Clapton","Tears in Heaven",119182
"2024-02-01 06:06","Black Sabbath","War Pigs - 2009 Remaster",28234
"2024-02-01 13:39","Death","Voice of the Soul",222303
"2024-02-01 13:42","Edguy","Save Me",226186
"2024-02-01 13:48","Black Sabbath","Iron Man (2012 Remaster)",353613
"2024-02-01 13:55","Metallica","Seek & Destroy - Remastered",414720
"2024-02-01 13:56","Metallica","Master Of Puppets",26761
"2024-02-01 13:59","Three Days Grace","I Hate Everything About You",231480
"2024-02-01 14:00","Edguy","The Piper Never Dies",13977
"2024-02-01 14:03","Buckethead","Soothsayer (Dedicated to Aunt Suzie)",213697
"2024-02-01 14:28","Slayer","Raining Blood",173013
"2024-02-01 16:02","Metallica","To Live Is To Die",725
"2024-02-01 22:35","Metallica","Master Of Puppets",515386
"2024-02-01 22:38","Edguy","Superheroes",199986
"2024-02-01 22:47","Buckethead","Soothsayer (Dedicated to Aunt Suzie)",544800
"2024-02-01 22:54","Metallica","Seek & Destroy - Remastered",414720
"2024-02-01 23:01","Metallica","Nothing Else Matters",388266
"2024-02-01 23:11","Edguy","The Piper Never Dies",609693
"2024-02-01 23:18","Metallica","Fade To Black - Remastered",417226
"2024-02-01 23:25","Pantera","Cemetery Gates",422933
"2024-02-01 23:29","Three Days Grace","Animal I Have Become",231400
"2024-02-01 23:33","Death","Voice of the Soul",223933
"2024-02-01 23:40","Metallica","One",447440
"2024-02-01 23:44","Three Days Grace","I Hate Everything About You",231480
"2024-02-01 23:48","Edguy","Save Me",226186
"2024-02-01 23:54","Black Sabbath","Iron Man (2012 Remaster)",353613
"2024-02-02 00:00","Metallica","Ride The Lightning - Remastered",396986
"2024-02-02 00:04","Megadeth","Symphony Of Destruction",246733
"2024-02-02 00:14","Metallica","To Live Is To Die",588933
"2024-02-02 00:19","Megadeth","Tornado Of Souls - 2004 Remix",319266
"2024-02-02 00:23","Gojira","Silvera",212653
"2024-02-02 04:37","Edguy","The Piper Never Dies",2193
"2024-02-02 04:41","David Bowie","Starman - 2012 Remaster",220577
"2024-02-02 04:44","Eric Clapton","I Shot The Sheriff",205453
"2024-02-02 04:52","Metallica","One",447440
"2024-02-02 05:06","Metallica","Whiskey In The Jar",304693
"2024-02-02 05:16","The Beatles","Twist And Shout - Remastered 2009",32596
"2024-02-02 05:56","Steven Wilson","Drive Home",109559
"2024-02-02 06:08","Steven Wilson","Luminol",32341
"2024-02-02 06:19","Raghav Chaitanya","Hua Main (From ""ANIMAL"")",583705
"2024-02-02 06:36","Arijit Singh","Satranga (From ""ANIMAL"")",298275
"2024-02-02 11:49","The Beatles","Blackbird - Remastered 2009",6655
"2024-02-02 11:49","Death","Voice of the Soul",13482
"2024-02-02 11:50","The Beatles","Norwegian Wood (This Bird Has Flown) - Remastered 2009",26495
"2024-02-02 11:51","Megadeth","Symphony Of Destruction",19840
"2024-02-02 11:52","Xavi","La Diabla",19818
"2024-02-02 11:53","Vishal Mishra","Pehle Bhi Main",2811
"2024-02-02 11:53","Noah Kahan","Stick Season",4778
"2024-02-02 11:53","Tate McRae","greedy",24960
"2024-02-02 11:54","Anuv Jain","Husn",8831
"2024-02-02 12:19","Jung Kook","Seven (feat. Latto) (Explicit Ver.)",12458
"2024-02-02 12:33","The Last Dinner Party","Nothing Matters",18142
"2024-02-02 12:34","blink-182","ONE MORE TIME",72115
"2024-02-02 12:36","Olivia Rodrigo","ballad of a homeschooled girl",75915
"2024-02-02 12:38","Olivia Rodrigo","good 4 u",149886
"2024-02-02 12:39","The Weeknd","Blinding Lights",16341
"2024-02-02 12:40","Olivia Rodrigo","ballad of a homeschooled girl",28990
"2024-02-02 12:41","Olivia Rodrigo","get him back!",81412
"2024-02-02 12:43","Olivia Rodrigo","vampire",88335
"2024-02-02 12:44","Taylor Swift","All Too Well (10 Minute Version) (Taylor's Version) (From The Vault)",42520
"2024-02-02 12:45","Taylor Swift","Haunted (Taylor's Version)",100320
"2024-02-02 12:46","Taylor Swift","State Of Grace (Taylor's Version)",62581
"2024-02-02 12:47","Taylor Swift","Better Than Revenge",33578
"2024-02-02 12:48","Taylor Swift","Eyes Open (Taylor's Version)",706
"2024-02-02 12:48","Taylor Swift","The Story Of Us",74072
"2024-02-02 12:49","Taylor Swift","Eyes Open",63130
"2024-02-02 12:50","Taylor Swift","Invisible",57322
"2024-02-02 12:52","The Darkness","Love Is Only a Feeling",37061
"2024-02-02 12:52","Ed Sheeran","BLOW (with Chris Stapleton & Bruno Mars)",76375
"2024-02-02 12:53","Taylor Swift","Haunted (Taylor's Version)",23270
"2024-02-02 12:53","Ed Sheeran","Bad Habits",1920
"2024-02-02 12:55","Olivia Rodrigo","ballad of a homeschooled girl",13358
"2024-02-02 12:57","Ed Sheeran","BLOW (with Chris Stapleton & Bruno Mars)",12202
"2024-02-02 13:02","Bruno Mars","24K Magic",25648
"2024-02-02 13:09","Pink Floyd","Another Brick in the Wall, Pt. 2",7930
"2024-02-02 13:09","Steven Wilson","Drive Home",457250
"2024-02-02 13:13","Pink Floyd","Mother",203761
"2024-02-02 13:16","Queen","Another One Bites The Dust - Remastered 2011",184244
"2024-02-02 13:16","Edguy","Save Me",5047
"2024-02-02 13:16","The Beatles","In My Life - Remastered 2009",810
"2024-02-02 13:16","John Mayer","Bold as Love",2025
"2024-02-02 13:16","Green Day","Last Night on Earth",1560
"2024-02-02 13:16","Pink Floyd","Mother",957
"2024-02-02 13:16","Ozzy Osbourne","Crazy Train",1537
"2024-02-02 13:16","Edguy","Superheroes",1368
"2024-02-02 13:16","David Bowie","Starman - 2012 Remaster",1112
"2024-02-02 13:16","Pearl Jam","Alive",376
"2024-02-02 13:17","Guns N' Roses","Knockin' On Heaven's Door",42118
"2024-02-02 13:17","Wolfgang Amadeus Mozart","The Marriage of Figaro / ""Duettino"" Sull 'Aria",4744
"2024-02-02 13:17","Antonín Dvořák","Symphony No. 9 Op. 95 ""New World Symphony"" IV. Allegro Con Fuoco",11842
"2024-02-02 13:17","Yiruma","River Flows In You",10579
"2024-02-02 13:17","Yiruma","Kiss The Rain",1736
"2024-02-02 13:18","Yiruma","River Flows in You",4561
"2024-02-02 13:38","Yiruma","Kiss The Rain",1451
"2024-02-02 16:56","Edguy","Superheroes",1109
"2024-02-02 16:57","Buckethead","Soothsayer (Dedicated to Aunt Suzie)",767
"2024-02-02 17:02","Cream","White Room",298333
"2024-02-02 17:03","Buffalo Springfield","For What It's Worth",20526
"2024-02-02 17:24","Ariana Grande","Dangerous Woman",39935
"2024-02-02 18:46","Sanam","Gulabi Aankhen",26458
"2024-02-02 20:50","Olivia Rodrigo","vampire",47156
"2024-02-02 20:54","Taylor Swift","Haunted (Taylor's Version)",245413
"2024-02-02 20:55","Olivia Rodrigo","ballad of a homeschooled girl",6824
"2024-02-02 20:55","Taylor Swift","Getaway Car",4203
"2024-02-02 20:55","Taylor Swift","22 (Taylor's Version)",14189
"2024-02-02 20:55","Taylor Swift","Better Than Revenge (Taylor's Version)",5912
"2024-02-02 20:56","Taylor Swift","Mine (Taylor's Version)",20841
"2024-02-02 20:57","Olivia Rodrigo","deja vu",3791
"2024-02-02 20:57","Taylor Swift","Sparks Fly (Taylor’s Version)",85490
"2024-02-02 20:57","Olivia Rodrigo","drivers license",7682
"2024-02-02 20:58","Olivia Rodrigo","bad idea right?",35458
"2024-02-02 20:58","Taylor Swift","Enchanted",565
"2024-02-02 20:58","Taylor Swift","Enchanted",10414
"2024-02-02 20:58","Taylor Swift","Dear John",8658
"2024-02-02 20:58","Taylor Swift","Haunted",0
"2024-02-02 21:02","Taylor Swift","Haunted",242093
"2024-02-02 21:06","Taylor Swift","Better Than Revenge",217173
"2024-02-02 21:12","Taylor Swift","Enchanted",352200
"2024-02-02 21:17","Taylor Swift","Never Grow Up",290480
"2024-02-02 21:21","Taylor Swift","The Story Of Us",265680
"2024-02-02 21:25","Taylor Swift","Speak Now",240773
"2024-02-02 21:29","Taylor Swift","Better Than Revenge",217173
"2024-02-02 21:29","Taylor Swift","Long Live",14482
"2024-02-03 04:06","AC/DC","Back In Black",4338
"2024-02-03 04:09","Eagles","Take It Easy - 2013 Remaster",211577
"2024-02-03 04:13","Eagles","Peaceful Easy Feeling - 2013 Remaster",236157
"2024-02-03 04:49","Eagles","Witchy Woman - 2013 Remaster",207573
"2024-02-03 04:52","Peter Gundry","Amunet | The Hidden One",0
"2024-02-03 04:53","Peter Gundry","Amunet | The Hidden One",28842
"2024-02-03 05:04","Otnicka","Peaky Blinder",29567
"2024-02-03 05:08","Eagles","Peaceful Easy Feeling - 2013 Remaster",204454
"2024-02-03 05:11","The Beatles","Come Together - Remastered 2009",1476
"2024-02-03 05:11","Green Day","Last Night on Earth",2579
"2024-02-03 05:11","Green Day","Last Night on Earth",1791
"2024-02-03 05:11","The Beatles","Eight Days A Week - Remastered 2009",4436
"2024-02-03 05:11","AC/DC","Girls Got Rhythm",1296
"2024-02-03 05:11","Metallica","Master Of Puppets",2415
"2024-02-03 05:11","Ed Sheeran","BLOW (with Chris Stapleton & Bruno Mars)",127018
"2024-02-03 05:14","Three Days Grace","Animal I Have Become",170370
"2024-02-03 05:14","Eric Clapton","Wonderful Tonight",479
"2024-02-03 05:14","Johnny Cash","Hurt",524
